-1.000000000000000000e+00 -1.000000000000000000e+00 4.799999999999999822e-01 2.848622698833043874e-06 2.848622698833043874e-06 3.646643360007405807e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.100000000000000089e-01 2.866384298932840980e-06 2.866384298932840980e-06 3.663555636906123199e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.400000000000000355e-01 2.884284808555231805e-06 2.884284808555231805e-06 3.680572702903438481e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.699999999999999512e-01 2.902325539328129275e-06 2.902325539328129275e-06 3.697695371031760791e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.999999999999999778e-01 2.920507809607931730e-06 2.920507809607931730e-06 3.714924462042453596e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 6.300000000000000044e-01 2.938832958122508118e-06 2.938832958122508118e-06 3.732260804222439180e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 6.599999999999999201e-01 2.957302338035436314e-06 2.957302338035436314e-06 3.749705233675255022e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 6.899999999999999467e-01 2.975917313176335507e-06 2.975917313176335507e-06 3.767258594369794105e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 7.199999999999999734e-01 2.994679269821917118e-06 2.994679269821917118e-06 3.784921738104404267e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 7.500000000000000000e-01 3.013589601873175888e-06 3.013589601873175888e-06 3.802695524787895790e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 7.800000000000000266e-01 3.032649722303104108e-06 3.032649722303104108e-06 3.820580822313684500e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 8.099999999999999423e-01 3.051861061816649501e-06 3.051861061816649501e-06 3.838578506872334728e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 8.399999999999999689e-01 3.071225062523765351e-06 3.071225062523765351e-06 3.856689462846692564e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 8.699999999999999956e-01 3.090743188312828614e-06 3.090743188312828614e-06 3.874914583008138647e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 8.999999999999999112e-01 3.110416912930796297e-06 3.110416912930796297e-06 3.893254768628071256e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 9.299999999999999378e-01 3.130247732318795295e-06 3.130247732318795295e-06 3.911710929441649233e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 9.599999999999999645e-01 3.150237155765855560e-06 3.150237155765855560e-06 3.930283983917536061e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 9.899999999999999911e-01 3.170386712233922799e-06 3.170386712233922799e-06 3.948974859210849556e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.020000000000000018e+00 3.190697945626224018e-06 3.190697945626224018e-06 3.967784491364317965e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.050000000000000044e+00 3.211172418188509258e-06 3.211172418188509258e-06 3.986713825287292517e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.080000000000000071e+00 3.231811707768238479e-06 3.231811707768238479e-06 4.005763815035916111e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.109999999999999876e+00 3.252617415285832709e-06 3.252617415285832709e-06 4.024935423660165427e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.139999999999999902e+00 3.273591154138123311e-06 3.273591154138123311e-06 4.044229623594478126e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.169999999999999929e+00 3.294734560274910459e-06 3.294734560274910459e-06 4.063647396536459089e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.199999999999999956e+00 3.316049285474759900e-06 3.316049285474759900e-06 4.083189733657868867e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.229999999999999982e+00 3.337537000936267640e-06 3.337537000936267640e-06 4.102857635651923360e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.260000000000000009e+00 3.359199398809078351e-06 3.359199398809078351e-06 4.122652112923117288e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.290000000000000036e+00 3.381038187468497775e-06 3.381038187468497775e-06 4.142574185671214619e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.319999999999999840e+00 3.403055098105670364e-06 3.403055098105670364e-06 4.162624883864486397e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.349999999999999867e+00 3.425251880853210345e-06 3.425251880853210345e-06 4.182805247598049049e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.379999999999999893e+00 3.447630303917927225e-06 3.447630303917927225e-06 4.203116326982377223e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.409999999999999920e+00 3.470192157455529729e-06 3.470192157455529729e-06 4.223559182390613023e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.439999999999999947e+00 3.492939251809868343e-06 3.492939251809868343e-06 4.244134884557968369e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.469999999999999973e+00 3.515873418156986129e-06 3.515873418156986129e-06 4.264844514617777431e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.500000000000000000e+00 3.538996512657171748e-06 3.538996512657171748e-06 4.285689164332679704e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.530000000000000027e+00 3.562310407548440626e-06 3.562310407548440626e-06 4.306669936109232342e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.560000000000000053e+00 3.585816998028901690e-06 3.585816998028901690e-06 4.327787943244656955e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.589999999999999858e+00 3.609518201452749887e-06 3.609518201452749887e-06 4.349044309925577867e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.619999999999999885e+00 3.633415962489165660e-06 3.633415962489165660e-06 4.370440171416472717e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.649999999999999911e+00 3.657512239587370929e-06 3.657512239587370929e-06 4.391976674200510325e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.679999999999999938e+00 3.681809020455628079e-06 3.681809020455628079e-06 4.413654976078133123e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.709999999999999964e+00 3.706308316450509381e-06 3.706308316450509381e-06 4.435476246270731284e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.739999999999999991e+00 3.731012158048634721e-06 3.731012158048634721e-06 4.457441665650985533e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.770000000000000018e+00 3.755922603201387004e-06 3.755922603201387004e-06 4.479552426772310018e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.799999999999999822e+00 3.781041733553001098e-06 3.781041733553001098e-06 4.501809734040851494e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.829999999999999849e+00 3.806371651663485848e-06 3.806371651663485848e-06 4.524214803918927665e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.859999999999999876e+00 3.831914493027418938e-06 3.831914493027418938e-06 4.546768864927855597e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.889999999999999902e+00 3.857672409401316273e-06 3.857672409401316273e-06 4.569473157930325396e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.919999999999999929e+00 3.883647583067283101e-06 3.883647583067283101e-06 4.592328936132891162e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.949999999999999956e+00 3.909842220025145526e-06 3.909842220025145526e-06 4.615337465420779400e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 1.979999999999999982e+00 3.936258556153024886e-06 3.936258556153024886e-06 4.638500024302192194e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.009999999999999787e+00 3.962898850099808070e-06 3.962898850099808070e-06 4.661817904184795028e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.040000000000000036e+00 3.989765388335151161e-06 3.989765388335151161e-06 4.685292409472536037e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.069999999999999840e+00 4.016860485822318376e-06 4.016860485822318376e-06 4.708924857757593163e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.100000000000000089e+00 4.044186484007066646e-06 4.044186484007066646e-06 4.732716579953858413e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.129999999999999893e+00 4.071745754114473192e-06 4.071745754114473192e-06 4.756668920440937527e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.160000000000000142e+00 4.099540695019152488e-06 4.099540695019152488e-06 4.780783237271231238e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.189999999999999947e+00 4.127573731234770199e-06 4.127573731234770199e-06 4.805060902229321088e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.219999999999999751e+00 4.155847323435671308e-06 4.155847323435671308e-06 4.829503301117668904e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.250000000000000000e+00 4.184363955651280161e-06 4.184363955651280161e-06 4.854111833889617226e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.279999999999999805e+00 4.213126144287128416e-06 4.213126144287128416e-06 4.878887914750188945e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.310000000000000053e+00 4.242136439404276279e-06 4.242136439404276279e-06 4.903832972394126595e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.339999999999999858e+00 4.271397413751870621e-06 4.271397413751870621e-06 4.928948450159083348e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.370000000000000107e+00 4.300911682464442145e-06 4.300911682464442145e-06 4.954235806200052168e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.399999999999999911e+00 4.330681883291202648e-06 4.330681883291202648e-06 4.979696513705571986e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.429999999999999716e+00 4.360710689662470127e-06 4.360710689662470127e-06 5.005332060960852663e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.459999999999999964e+00 4.391000807942313183e-06 4.391000807942313183e-06 5.031143951690185011e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.489999999999999769e+00 4.421554979258174371e-06 4.421554979258174371e-06 5.057133705119874658e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.520000000000000018e+00 4.452375973738624495e-06 4.452375973738624495e-06 5.083302856198795882e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.549999999999999822e+00 4.483466600942437133e-06 4.483466600942437133e-06 5.109652955819099930e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.580000000000000071e+00 4.514829700115049216e-06 4.514829700115049216e-06 5.136185571020661670e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.609999999999999876e+00 4.546468150484647145e-06 4.546468150484647145e-06 5.162902285079455623e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.639999999999999680e+00 4.578384861396638534e-06 4.578384861396638534e-06 5.189804697875063900e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.669999999999999929e+00 4.610582783875075105e-06 4.610582783875075105e-06 5.216894425867790058e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.699999999999999734e+00 4.643064900083673098e-06 4.643064900083673098e-06 5.244173102566111505e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.729999999999999982e+00 4.675834234972622173e-06 4.675834234972622173e-06 5.271642378529578391e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.759999999999999787e+00 4.708893844847032142e-06 4.708893844847032142e-06 5.299303921677541525e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.790000000000000036e+00 4.742246829866837883e-06 4.742246829866837883e-06 5.327159417434114278e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.819999999999999840e+00 4.775896327095192316e-06 4.775896327095192316e-06 5.355210569015109395e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.850000000000000089e+00 4.809845508774418087e-06 4.809845508774418087e-06 5.383459097609683518e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.879999999999999893e+00 4.844097594586533344e-06 4.844097594586533344e-06 5.411906742571709708e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.909999999999999698e+00 4.878655838104394775e-06 4.878655838104394775e-06 5.440555261748499416e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.939999999999999947e+00 4.913523538489989175e-06 4.913523538489989175e-06 5.469406431587366005e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 2.969999999999999751e+00 4.948704028885551290e-06 4.948704028885551290e-06 5.498462047426906499e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 4.984200695689112279e-06 4.984200695689112279e-06 5.527723923724346591e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.029999999999999805e+00 5.020016961827688636e-06 5.020016961827688636e-06 5.557193894309139586e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.060000000000000053e+00 5.056156293171462900e-06 5.056156293171462900e-06 5.586873812588933653e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.089999999999999858e+00 5.092622199405804075e-06 5.092622199405804075e-06 5.616765551823529380e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.120000000000000107e+00 5.129418236718775267e-06 5.129418236718775267e-06 5.646871005367113576e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.149999999999999911e+00 5.166548009168343969e-06 5.166548009168343969e-06 5.677192086873197885e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.179999999999999716e+00 5.204015160078323867e-06 5.204015160078323867e-06 5.707730730662788083e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.209999999999999964e+00 5.241823383827027041e-06 5.241823383827027041e-06 5.738488891844227731e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.239999999999999769e+00 5.279976422446828170e-06 5.279976422446828170e-06 5.769468546696536818e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.270000000000000018e+00 5.318478065468959299e-06 5.318478065468959299e-06 5.800671692852010385e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.299999999999999822e+00 5.357332150906290830e-06 5.357332150906290830e-06 5.832100349599679935e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.330000000000000071e+00 5.396542564009246792e-06 5.396542564009246792e-06 5.863756558188572916e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.359999999999999876e+00 5.436113244329304922e-06 5.436113244329304922e-06 5.895642382019722209e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.389999999999999680e+00 5.476048179310318278e-06 5.476048179310318278e-06 5.927759907059363710e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.419999999999999929e+00 5.516351410197032522e-06 5.516351410197032522e-06 5.960111241951303047e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.449999999999999734e+00 5.557027029876845132e-06 5.557027029876845132e-06 5.992698518497828356e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.479999999999999982e+00 5.598079183390192721e-06 5.598079183390192721e-06 6.025523891797604536e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.509999999999999787e+00 5.639512071345255944e-06 5.639512071345255944e-06 6.058589540689014361e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.540000000000000036e+00 5.681329948745464309e-06 5.681329948745464309e-06 6.091897667845153563e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.569999999999999840e+00 5.723537126160105871e-06 5.723537126160105871e-06 6.125450500353185103e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.599999999999999645e+00 5.766137972298685672e-06 5.766137972298685672e-06 6.159250289782420293e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.629999999999999893e+00 5.809136909586721883e-06 5.809136909586721883e-06 6.193299312662546823e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.659999999999999698e+00 5.852538421594823604e-06 5.852538421594823604e-06 6.227599870703780076e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.689999999999999947e+00 5.896347050360808064e-06 5.896347050360808064e-06 6.262154291184613124e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.719999999999999751e+00 5.940567397886069867e-06 5.940567397886069867e-06 6.296964927260512135e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.750000000000000000e+00 5.985204129194328776e-06 5.985204129194328776e-06 6.332034158293070657e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.779999999999999805e+00 6.030261966039990952e-06 6.030261966039990952e-06 6.367364390252474953e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.810000000000000053e+00 6.075745698769457096e-06 6.075745698769457096e-06 6.402958055913930268e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.839999999999999858e+00 6.121660174815987424e-06 6.121660174815987424e-06 6.438817615417315144e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.869999999999999662e+00 6.168010314729978077e-06 6.168010314729978077e-06 6.474945556452146314e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.899999999999999911e+00 6.214801098304265825e-06 6.214801098304265825e-06 6.511344394657969138e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.929999999999999716e+00 6.262037573374043145e-06 6.262037573374043145e-06 6.548016674087728001e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.959999999999999964e+00 6.309724858390317954e-06 6.309724858390317954e-06 6.584964967464781852e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 3.989999999999999769e+00 6.357868137648307662e-06 6.357868137648307662e-06 6.622191876576702700e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.019999999999999574e+00 6.406472663988556937e-06 6.406472663988556937e-06 6.659700032757757775e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.049999999999999822e+00 6.455543767139630325e-06 6.455543767139630325e-06 6.697492097165626387e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.080000000000000071e+00 6.505086842829984825e-06 6.505086842829984825e-06 6.735570761204863542e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.109999999999999432e+00 6.555107362031344830e-06 6.555107362031344830e-06 6.773938746986880844e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.139999999999999680e+00 6.605610872125301969e-06 6.605610872125301969e-06 6.812598807678265419e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.169999999999999929e+00 6.656602992504283379e-06 6.656602992504283379e-06 6.851553727896490668e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.200000000000000178e+00 6.708089420087577638e-06 6.708089420087577638e-06 6.890806324236139211e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.229999999999999538e+00 6.760075932016264112e-06 6.760075932016264112e-06 6.930359445563083530e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.259999999999999787e+00 6.812568380945386888e-06 6.812568380945386888e-06 6.970215973555307697e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.290000000000000036e+00 6.865572704027080539e-06 6.865572704027080539e-06 7.010378823064286862e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.320000000000000284e+00 6.919094915714415369e-06 6.919094915714415369e-06 7.050850942612259297e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.349999999999999645e+00 6.973141114968082480e-06 6.973141114968082480e-06 7.091635314831050440e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.379999999999999893e+00 7.027717486507879022e-06 7.027717486507879022e-06 7.132734956926654890e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.410000000000000142e+00 7.082830298611278033e-06 7.082830298611278033e-06 7.174152921116450413e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.439999999999999503e+00 7.138485906165123823e-06 7.138485906165123823e-06 7.215892295160705023e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.469999999999999751e+00 7.194690753616599895e-06 7.194690753616599895e-06 7.257956202824695114e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.500000000000000000e+00 7.251451374661625853e-06 7.251451374661625853e-06 7.300347804313810703e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.530000000000000249e+00 7.308774393375705679e-06 7.308774393375705679e-06 7.343070296839447977e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.559999999999999609e+00 7.366666526912067329e-06 7.366666526912067329e-06 7.386126915110436124e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.589999999999999858e+00 7.425134588307788020e-06 7.425134588307788020e-06 7.429520931807829793e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.620000000000000107e+00 7.484185479748509260e-06 7.484185479748509260e-06 7.473255658184963499e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.649999999999999467e+00 7.543826210007585693e-06 7.543826210007585693e-06 7.517334444488109866e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.679999999999999716e+00 7.604063877356557573e-06 7.604063877356557573e-06 7.561760680607431903e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.709999999999999964e+00 7.664905684448817299e-06 7.664905684448817299e-06 7.606537796516664928e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.740000000000000213e+00 7.726358939050520080e-06 7.726358939050520080e-06 7.651669262943542476e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.769999999999999574e+00 7.788431044380062204e-06 7.788431044380062204e-06 7.697158591807366735e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.799999999999999822e+00 7.851129516403198712e-06 7.851129516403198712e-06 7.743009336887695662e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.830000000000000071e+00 7.914461973812454742e-06 7.914461973812454742e-06 7.789225094370314667e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.859999999999999432e+00 7.978436145127396149e-06 7.978436145127396149e-06 7.835809503419280658e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.889999999999999680e+00 8.043059868990577738e-06 8.043059868990577738e-06 7.882766246862983486e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.919999999999999929e+00 8.108341097275710330e-06 8.108341097275710330e-06 7.930099051648021441e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.950000000000000178e+00 8.174287893195279048e-06 8.174287893195279048e-06 7.977811689633974293e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 4.979999999999999538e+00 8.240908438512706990e-06 8.240908438512706990e-06 8.025907978102716752e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.009999999999999787e+00 8.308211032518673556e-06 8.308211032518673556e-06 8.074391780398405393e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.040000000000000036e+00 8.376204092641879420e-06 8.376204092641879420e-06 8.123267006692400907e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.069999999999999396e+00 8.444896161020646613e-06 8.444896161020646613e-06 8.172537614504903514e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.099999999999999645e+00 8.514295898760912670e-06 8.514295898760912670e-06 8.222207609467750179e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.129999999999999893e+00 8.584412098749984120e-06 8.584412098749984120e-06 8.272281045959151288e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.160000000000000142e+00 8.655253677630186108e-06 8.655253677630186108e-06 8.322762027821834993e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.189999999999999503e+00 8.726829683160495195e-06 8.726829683160495195e-06 8.373654709063773857e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.219999999999999751e+00 8.799149294911221575e-06 8.799149294911221575e-06 8.424963294552421185e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.250000000000000000e+00 8.872221829276365500e-06 8.872221829276365500e-06 8.476692040770711649e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.279999999999999361e+00 8.946056736015844138e-06 8.946056736015844138e-06 8.528845256545371386e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.309999999999999609e+00 9.020663606573194179e-06 9.020663606573194179e-06 8.581427303789452828e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.339999999999999858e+00 9.096052172600133613e-06 9.096052172600133613e-06 8.634442598275154012e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.370000000000000107e+00 9.172232308825643590e-06 9.172232308825643590e-06 8.687895610415474138e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.399999999999999467e+00 9.249214039574818683e-06 9.249214039574818683e-06 8.741790866028643860e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.429999999999999716e+00 9.327007531511866372e-06 9.327007531511866372e-06 8.796132947190422034e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.459999999999999964e+00 9.405623109994675098e-06 9.405623109994675098e-06 8.850926493005681751e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.490000000000000213e+00 9.485071248869639336e-06 9.485071248869639336e-06 8.906176200441760652e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.519999999999999574e+00 9.565362580728408663e-06 9.565362580728408663e-06 8.961886825133562350e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.549999999999999822e+00 9.646507894870683732e-06 9.646507894870683732e-06 9.018063182392174813e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.580000000000000071e+00 9.728518146609105286e-06 9.728518146609105286e-06 9.074710147848860696e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.609999999999999432e+00 9.811404452553703154e-06 9.811404452553703154e-06 9.131832658586084856e-05
-1.000000000000000000e+00 -1.000000000000000000e+00 5.639999999999999680e+00 9.895178097363441715e-06 9.895178097363441715e-06 9.189435713788390728e-05
