field_component,derivative_x,region_name,s_start,s_end,idx_start,idx_end,param_index,param_name,param_symbol,param_value,to_fit
Bx,0,Poly_21,160.0,214.0,1260,1314,1,ks_0_1,ks_0_1,35.489843367127385,True
Bx,0,Poly_21,160.0,214.0,1260,1314,2,ks_0_2,ks_0_2,-0.2886871971286782,True
Bx,0,Poly_21,160.0,214.0,1260,1314,3,ks_0_3,ks_0_3,0.0010362632367596969,True
Bx,0,Poly_21,160.0,214.0,1260,1314,4,ks_0_4,ks_0_4,-1.3851917932430335e-06,True
Bx,0,Poly_22,214.0,268.0,1314,1368,0,ks_0_0,ks_0_0,-4566.330015842624,True
Bx,0,Poly_22,214.0,268.0,1314,1368,1,ks_0_1,ks_0_1,76.75364085143417,True
Bx,0,Poly_22,214.0,268.0,1314,1368,2,ks_0_2,ks_0_2,-0.48172763232892013,True
Bx,0,Poly_22,214.0,268.0,1314,1368,3,ks_0_3,ks_0_3,0.0013380601848192316,True
Bx,0,Poly_22,214.0,268.0,1314,1368,4,ks_0_4,ks_0_4,-1.3878999365880235e-06,True
Bx,0,Poly_23,268.0,322.0,1368,1422,0,ks_0_0,ks_0_0,-10340.322164785284,True
Bx,0,Poly_23,268.0,322.0,1368,1422,1,ks_0_1,ks_0_1,141.3831034406781,True
Bx,0,Poly_23,268.0,322.0,1368,1422,2,ks_0_2,ks_0_2,-0.7228696297994153,True
Bx,0,Poly_23,268.0,322.0,1368,1422,3,ks_0_3,ks_0_3,0.0016380004107895436,True
Bx,0,Poly_23,268.0,322.0,1368,1422,4,ks_0_4,ks_0_4,-1.3879813562206538e-06,True
Bx,0,Poly_24,322.0,376.0,1422,1476,0,ks_0_0,ks_0_0,-20320.29733661058,True
Bx,0,Poly_24,322.0,376.0,1422,1476,1,ks_0_1,ks_0_1,234.28230737125884,True
Bx,0,Poly_24,322.0,376.0,1422,1476,2,ks_0_2,ks_0_2,-1.0108877508517828,True
Bx,0,Poly_24,322.0,376.0,1422,1476,3,ks_0_3,ks_0_3,0.0019346829307888137,True
Bx,0,Poly_24,322.0,376.0,1422,1476,4,ks_0_4,ks_0_4,-1.3857315568894899e-06,True
Bx,0,Poly_25,376.0,430.0,1476,1530,0,ks_0_0,ks_0_0,-36249.58349259148,True
Bx,0,Poly_25,376.0,430.0,1476,1530,1,ks_0_1,ks_0_1,361.39816901617115,True
Bx,0,Poly_25,376.0,430.0,1476,1530,2,ks_0_2,ks_0_2,-1.3490998043091897,True
Bx,0,Poly_25,376.0,430.0,1476,1530,3,ks_0_3,ks_0_3,0.0022349376946189034,True
Bx,0,Poly_25,376.0,430.0,1476,1530,4,ks_0_4,ks_0_4,-1.3863302373228844e-06,True
Bx,0,Poly_26,430.0,484.0,1530,1584,0,ks_0_0,ks_0_0,-60160.755523462336,True
Bx,0,Poly_26,430.0,484.0,1530,1584,1,ks_0_1,ks_0_1,528.3822921385514,True
Bx,0,Poly_26,430.0,484.0,1530,1584,2,ks_0_2,ks_0_2,-1.7382232588663242,True
Bx,0,Poly_26,430.0,484.0,1530,1584,3,ks_0_3,ks_0_3,0.002538472591116102,True
Bx,0,Poly_26,430.0,484.0,1530,1584,4,ks_0_4,ks_0_4,-1.3885597669135575e-06,True
Bx,0,Poly_27,484.0,538.0,1584,1638,0,ks_0_0,ks_0_0,-94076.33215289006,True
Bx,0,Poly_27,484.0,538.0,1584,1638,1,ks_0_1,ks_0_1,738.4347100651217,True
Bx,0,Poly_27,484.0,538.0,1584,1638,2,ks_0_2,ks_0_2,-2.171542620891459,True
Bx,0,Poly_27,484.0,538.0,1584,1638,3,ks_0_3,ks_0_3,0.0028355417357418793,True
Bx,0,Poly_27,484.0,538.0,1584,1638,4,ks_0_4,ks_0_4,-1.3871712564519422e-06,True
Bx,0,Poly_28,538.0,592.0,1638,1692,0,ks_0_0,ks_0_0,-140645.186201472,True
Bx,0,Poly_28,538.0,592.0,1638,1692,1,ks_0_1,ks_0_1,997.9417981962016,True
Bx,0,Poly_28,538.0,592.0,1638,1692,2,ks_0_2,ks_0_2,-2.653287547989261,True
Bx,0,Poly_28,538.0,592.0,1638,1692,3,ks_0_3,ks_0_3,0.00313291681174248,True
Bx,0,Poly_28,538.0,592.0,1638,1692,4,ks_0_4,ks_0_4,-1.3861600919475526e-06,True
Bx,0,Poly_29,592.0,646.0,1692,1746,0,ks_0_0,ks_0_0,-202685.83697777992,True
Bx,0,Poly_29,592.0,646.0,1692,1746,1,ks_0_1,ks_0_1,1312.221140244571,True
Bx,0,Poly_29,592.0,646.0,1692,1746,2,ks_0_2,ks_0_2,-3.183794583636324,True
Bx,0,Poly_29,592.0,646.0,1692,1746,3,ks_0_3,ks_0_3,0.00343102564314758,True
Bx,0,Poly_29,592.0,646.0,1692,1746,4,ks_0_4,ks_0_4,-1.385664580192709e-06,True
Bx,0,Poly_30,646.0,700.0,1746,1800,0,ks_0_0,ks_0_0,-283745.4083119549,True
Bx,0,Poly_30,646.0,700.0,1746,1800,1,ks_0_1,ks_0_1,1689.118350683339,True
Bx,0,Poly_30,646.0,700.0,1746,1800,2,ks_0_2,ks_0_2,-3.7686741617667296,True
Bx,0,Poly_30,646.0,700.0,1746,1800,3,ks_0_3,ks_0_3,0.003735087788456102,True
Bx,0,Poly_30,646.0,700.0,1746,1800,4,ks_0_4,ks_0_4,-1.3874294654852352e-06,True
Bx,0,Poly_31,700.0,754.0,1800,1854,0,ks_0_0,ks_0_0,-386803.606896972,True
Bx,0,Poly_31,700.0,754.0,1800,1854,1,ks_0_1,ks_0_1,2131.0849001157667,True
Bx,0,Poly_31,700.0,754.0,1800,1854,2,ks_0_2,ks_0_2,-4.400903695971403,True
Bx,0,Poly_31,700.0,754.0,1800,1854,3,ks_0_3,ks_0_3,0.00403738565721469,True
Bx,0,Poly_31,700.0,754.0,1800,1854,4,ks_0_4,ks_0_4,-1.3883211074743562e-06,True
Bx,0,Poly_32,754.0,808.0,1854,1908,0,ks_0_0,ks_0_0,-513684.7346467145,True
Bx,0,Poly_32,754.0,808.0,1854,1908,1,ks_0_1,ks_0_1,2633.96619950375,True
Bx,0,Poly_32,754.0,808.0,1854,1908,2,ks_0_2,ks_0_2,-5.062688369380021,True
Bx,0,Poly_32,754.0,808.0,1854,1908,3,ks_0_3,ks_0_3,0.004323107085752616,True
Bx,0,Poly_32,754.0,808.0,1854,1908,4,ks_0_4,ks_0_4,-1.3837848931618582e-06,True
Bx,0,Poly_33,808.0,862.0,1908,1962,0,ks_0_0,ks_0_0,-671951.3775601835,True
Bx,0,Poly_33,808.0,862.0,1908,1962,1,ks_0_1,ks_0_1,3222.2152226383487,True
Bx,0,Poly_33,808.0,862.0,1908,1962,2,ks_0_2,ks_0_2,-5.792293299416034,True
Bx,0,Poly_33,808.0,862.0,1908,1962,3,ks_0_3,ks_0_3,0.004626069551603492,True
Bx,0,Poly_33,808.0,862.0,1908,1962,4,ks_0_4,ks_0_4,-1.3850113416962704e-06,True
Bx,0,Poly_34,862.0,916.0,1962,2016,0,ks_0_0,ks_0_0,-865267.0559312891,True
