point,name,norm_mm,after_radial_sign_norm_mm,after_rigid_correction_norm_mm,after_seed_correction_norm_mm,tangent_roll_hypothesis_norm_mm,request_r_at_socket_mm,roll_difference_rad,socket_rst_changed,delta_r_mm,delta_s_mm,delta_t_mm,after_radial_sign_x_mm,after_radial_sign_y_mm,after_radial_sign_z_mm,after_rigid_correction_x_mm,after_rigid_correction_y_mm,after_rigid_correction_z_mm,after_seed_correction_x_mm,after_seed_correction_y_mm,after_seed_correction_z_mm,tangent_roll_hypothesis_x_mm,tangent_roll_hypothesis_y_mm,tangent_roll_hypothesis_z_mm
QNL.X0220167.E,QNL.X0220167,0.011045361020178578,0.011045361020178578,0.011045361020178578,0.000734647672678631,0.000734647672678631,0.0,0.0,False,-0.011044574465587582,-0.0001310170137786546,1.4473502403311914e-05,-0.01099999997222767,0.0010000003385357559,0.0,-0.01099999997222767,0.0010000003385357559,0.0,-0.0007017733878456056,-0.00021730465959990397,0.0,-0.0007017733878456056,-0.00021730465959990397,0.0
QNL.X0220167.S,QNL.X0220167,0.011180339818597465,0.011180339818597465,0.011180339818597465,0.000928972140568458,0.000928972140568458,0.0,0.0,False,-0.01114696001180586,0.000862909112944824,-2.586150254875591e-05,-0.01099999997222767,0.00199999976757681,0.0,-0.01099999997222767,0.00199999976757681,0.0,-0.0005273981287245988,0.0007647486199857667,0.0,-0.0005273981287245988,0.0007647486199857667,0.0
QNL.X0220177.E,QNL.X0220177,0.012041594690007866,0.012041594690007866,0.012041594690007866,0.0010998076189715092,0.0010998076189715092,0.0,0.0,False,-0.012039319017426945,-0.0002332846658117933,1.9456097882483187e-05,-0.01200000008338975,0.0010000003385357559,0.0,-0.01200000008338975,0.0010000003385357559,0.0,-0.0010627600204315968,-0.0002830511220963672,0.0,-0.0010627600204315968,-0.0002830511220963672,0.0
QNL.X0220177.S,QNL.X0220177,0.011224972233261795,0.011224972233261795,0.011224972233261795,0.0020255977379799576,0.0020255977379799576,0.0,0.0,False,-0.011042919753464083,-4.9751538608023225e-05,0.002012821338434521,-0.011000000085914508,0.000999999429041054,0.002000000222324161,-0.011000000085914508,0.000999999429041054,0.002000000222324161,0.00011155896117998054,-0.0003009981810464524,0.002000000222324161,0.00011155896117998054,-0.0003009981810464524,0.002000000222324161
XCSV.X0220179.E,XCSV.X0220179,200.01124617623114,0.011281814892227017,0.011281814836497735,0.0007757982087340812,0.0007757982087340812,-100.0,-1.5000000000019338e-08,False,-200.01124617422406,0.0007098742537334224,-0.0005468008166119483,-0.01111174764256706,0.001879064544761666,-0.0005268092890224217,-0.011111747653558268,0.0018790642570820637,-0.0005268088898446877,2.8502313398348633e-05,0.0005687907105311751,-0.0005268088898446877,2.8502313398348633e-05,0.0005687907105311751,-0.0005268088898446877
XCSV.X0220179.S,XCSV.X0220179,200.01124617634423,0.011281815004200087,0.011281814948470806,0.0007755070335731473,0.0007755070335731473,-100.0,-1.5000000000019338e-08,False,-200.01124617433715,0.0007098742421073057,-0.000546800816045561,-0.011111747756253898,0.001879064544761666,-0.0005268092890224217,-0.011111747767245106,0.0018790642570820637,-0.0005268088898446877,7.908693078206852e-05,0.0005635856723529287,-0.0005268088898446877,7.908693078206852e-05,0.0005635856723529287,-0.0005268088898446877
LSX.X0220195.E,LSX.X0220195,100.01263666658066,0.012659573247684245,0.012659573248391717,0.0008504315765686828,0.0008504315765686828,-50.0,-7.0000000000017965e-09,False,-100.01263666368345,0.00017666080673675588,0.0007404841163125724,-0.012555873803610229,0.0014395328963960619,0.0007365954666508696,-0.012555873809105833,0.0014395327525562607,0.0007365956662397366,-0.0004239547024553758,3.038258000742644e-05,0.0007365956662397366,-0.0004239547024553758,3.038258000742644e-05,0.0007365956662397366
LSX.X0220195.S,LSX.X0220195,100.01263666658066,0.012659573247684245,0.012659573248391717,0.0008316709293428109,0.0008316709293428109,-50.0,-7.0000000000017965e-09,False,-100.01263666368345,0.00017666080673675588,0.0007404841163125724,-0.012555873803610229,0.0014395328963960619,0.0007365954666508696,-0.012555873809105833,0.0014395327525562607,0.0007365956662397366,-0.000385235580324661,2.6398993213661015e-05,0.0007365956662397366,-0.000385235580324661,2.6398993213661015e-05,0.0007365956662397366
XCHV.X0220196.E,XCHV.X0220196,40.01331495890487,0.013346662288174877,0.013346662341474096,0.0013676764153395247,0.0013676764153395247,-20.0,-2.9999999999388155e-09,False,-40.01331494833909,0.00017723632056085292,-0.0009022927738581619,-0.013222349546211654,0.0015758129513973596,-0.000905361946734146,-0.013222349593888794,0.0015758132576593198,-0.0009053615031007212,-0.0010124650771103916,0.00016054218576755375,-0.0009053615031007212,-0.0010124650771103916,0.00016054218576755375,-0.0009053615031007212
XCHV.X0220196.S,XCHV.X0220196,40.01331495890487,0.013346662288174877,0.013346662341474096,0.0013434186428738799,0.0013434186428738799,-20.0,-2.9999999999388155e-09,False,-40.01331494833909,0.00017723632056085292,-0.0009022927738581619,-0.013222349546211654,0.0015758129513973596,-0.000905361946734146,-0.013222349593888794,0.0015758132576593198,-0.0009053615031007212,-0.0009799908866625628,0.00015720070223324,-0.0009053615031007212,-0.0009799908866625628,0.00015720070223324,-0.0009053615031007212
LSX.X0220197.E,LSX.X0220197,12.012143896963462,0.012144748703987544,0.012144748725766654,0.00023164566862122294,0.00023164566862122294,-6.0,-2.0000000000314905e-09,False,-12.012143896101485,0.0001274635253762247,-6.67952795409206e-05,-0.012066704934364167,0.0013727437353540373,-7.160828893941785e-05,-0.012066704925928207,0.0013727440091315657,-7.160815584938973e-05,0.0002147777422578656,-4.901539796264842e-05,-7.160815584938973e-05,0.0002147777422578656,-4.901539796264842e-05,-7.160815584938973e-05
LSX.X0220197.S,LSX.X0220197,12.012143896850374,0.012144748591031273,0.012144748612810384,0.00026869562382504506,0.00026869562382504506,-6.0,-2.0000000000314905e-09,False,-12.012143895988395,0.00012746353700277512,-6.679528010738236e-05,-0.01206670482067733,0.0013727437353540373,-7.160828893941785e-05,-0.012066704812241369,0.0013727440091315657,-7.160815584938973e-05,0.00025349697807541816,-5.299898475641385e-05,-7.160815584938973e-05,0.00025349697807541816,-5.299898475641385e-05,-7.160815584938973e-05
MCXCA.X0220198.E,MCXCA.X0220198,0.013152946620844179,0.013152946620844179,0.013152946620844179,0.0008650831041920447,0.0008650831041920447,-0.0,0.0,False,-0.013136449095514396,0.0006583747244760935,-1.5896348841363058e-05,-0.013000000080864993,0.0020000006770715117,0.0,-0.013000000080864993,0.0020000006770715117,0.0,-0.0006494077524621389,0.000571522832615301,0.0,-0.0006494077524621389,0.000571522832615301,0.0
MCXCA.X0220198.S,MCXCA.X0220198,0.013152946508479329,0.013152946508479329,0.013152946508479329,0.0008498153185655498,0.0008498153185655498,-0.0,0.0,False,-0.013136448982425048,0.000658374736102578,-1.5896349407818527e-05,-0.012999999967178155,0.0020000006770715117,0.0,-0.012999999967178155,0.0020000006770715117,0.0,-0.0006306726163529675,0.0005695947038475424,0.0,-0.0006306726163529675,0.0005695947038475424,0.0
XCSV.X0220213.E,XCSV.X0220213,1.9864010168874573,0.013609053808089447,0.013609053917560008,0.0004830402803972292,0.0004830402803972292,1.0,0.0,False,1.986400948386494,0.0003950058166909997,0.0003407508905303033,-0.01348888250970147,0.001771209751347605,0.000345268312584272,-0.013488882586898399,0.0017712100088829175,0.00034526829040260054,-0.00022807978439232102,0.0002491933628334664,0.00034526829040260054,-0.00022807978439232102,0.0002491933628334664,0.00034526829040260054
XCSV.X0220213.S,XCSV.X0220213,1.9853042588306498,0.014755559173474146,0.014755559297124007,0.001747334607848637,0.001747334607848637,1.0,0.0,False,1.9853038184011498,0.0012866642845300261,0.00030539802611931636,-0.014488882507176712,0.002771209180388659,0.00034526785783692114,-0.014488882584373641,0.0027712094379239716,0.00034526783565524966,-0.0011775276789194322,0.001243944097950589,0.00034526783565524966,-0.0011775276789194322,0.001243944097950589,0.00034526783565524966
QNL.X0220215.E,QNL.X0220215,11.985973385677926,0.014028178812951037,0.014028178788892636,0.0006031743224920381,0.0006031743224920381,6.0,0.0,False,11.98597338384912,0.00019535709656578505,7.533769629729193e-05,-0.013933295113678981,0.0016272554612638268,7.160828893941785e-05,-0.013933295122114941,0.0016272551874862984,7.160815584938973e-05,-0.0005909827223149478,9.711311577120796e-05,7.160815584938973e-05,-0.0005909827223149478,9.711311577120796e-05,7.160815584938973e-05
QNL.X0220215.S,QNL.X0220215,11.98487630313377,0.015162813186430004,0.015162813146672388,0.0017823977481305358,0.0017823977481305358,6.0,0.0,False,11.984876253771409,0.001087016505331483,3.9985703945079505e-05,-0.014933295111154224,0.0026272557997995827,7.160874368676874e-05,-0.014933295119590184,0.0026272555260220543,7.160861059674062e-05,-0.0014167464996717172,0.0010791864042403176,7.160861059674062e-05,-0.0014167464996717172,0.0010791864042403176,7.160861059674062e-05
QNL.X0220225.E,QNL.X0220225,39.98515495787499,0.014873699612108686,0.014873699508410264,0.0012182975428572677,0.0012182975428572677,20.0,2.0000000000314905e-09,False,39.9851549472292,-5.8950063833856925e-05,0.0009208003431889779,-0.014777650383095142,0.0014241871547152063,0.000905361946734146,-0.014777650335418002,0.001424186848453246,0.0009053615031007212,-0.0007971311788423918,-0.00017073762137442827,0.0009053615031007212,-0.0007971311788423918,-0.00017073762137442827,0.0009053615031007212
QNL.X0220225.S,QNL.X0220225,39.98515412004379,0.014846421019603304,0.014846420945595885,0.0006576849411655514,0.0006576849411655514,20.0,2.0000000000314905e-09,False,39.985154119842996,-9.958418405522917e-05,-7.837374613601763e-05,-0.01477765049678198,0.0014241862452205045,-9.46383918016099e-05,-0.01477765044910484,0.0014241859389585443,-9.463883543503471e-05,-0.0006228950724107563,-0.00018866558093577623,-9.463883543503471e-05,-0.0006228950724107563,-0.00018866558093577623,-9.463883543503471e-05
XSCI.X0220256.E,XSCI.X0220256,1.0006407948881488,1.0006407948881488,0.017102163075386898,0.0011492447237986371,0.0011492447237986371,0.0,-6.410000000000096e-07,False,-0.017093084742236746,0.00966169648049753,1.000448138820549,-0.020999999946980097,-0.0289999998130952,1.0000000002037268,-0.017039460203704948,0.0014017914509167895,0.00041923567550838925,-0.0009894786217046203,-0.00040735358197707683,0.00041923567550838925,-0.0009894786217046203,-0.00040735358197707683,0.00041923567550838925
XCON.X0220256.E,XCON.X0220256,0.017117242811748336,0.017117242811748336,0.017117242811748336,0.0009502505019135238,0.0009502505019135238,-0.0,-1.0000000000157452e-09,False,-0.01711542675739528,0.0002493032588784145,4.034067493994445e-06,-0.017000000070765964,0.00199999976757681,0.0,-0.017000000070765964,0.00199999976757681,0.0,-0.0009312801694250084,0.00018892660591518506,0.0,-0.0009312801694250084,0.00018892660591518506,0.0
XFFH.X0220258.E,XFFH.X0220258,99.98238561870495,0.017633006325245684,0.017633006337700284,0.0015701520992613478,0.0015701520992613478,50.00000000000001,8.000000000017542e-09,False,99.9823856154226,0.0007716503860159818,0.00024682727341136584,-0.01744412612066093,0.0025604675482539946,0.00026340441713752186,-0.017444126115151448,0.002560467692092061,0.0002634042175486684,-0.0013538672192225931,0.0007503595043090172,0.0002634042175486684,-0.0013538672192225931,0.0007503595043090172,0.0002634042175486684
XFFV.X0220257.E,XFFV.X0220257,199.98209143069178,0.01793107899330918,0.017931078988600403,0.001994946563794567,0.001994946563794567,100.0,1.5000000000019338e-08,False,199.98209142867503,-0.0006938556558928888,0.0005702905264840311,-0.017888252284214978,0.0011209355613508998,0.0005268088342750708,-0.01788825227322377,0.0011209358490305021,0.0005268084350973368,-0.0017976717572310008,-0.0006860473149572499,0.0005268084350973368,-0.0017976717572310008,-0.0006860473149572499,0.0005268084350973368
XFFH.X0220258.S,XFFH.X0220258,99.98248717648382,0.017529266092612263,0.01752926610833498,0.0015467269109600593,0.0015467269109600593,50.0,8.000000000017542e-09,False,99.98248717360295,-0.00026290892685132405,-0.0007120113938408295,-0.017444126120647052,0.0015604681192112058,-0.0007365954666508696,-0.017444126115151448,0.001560468263051007,-0.0007365956662397366,-0.0013366309303819435,-0.0002514134394004941,-0.0007365956662397366,-0.0013366309303819435,-0.0002514134394004941,-0.0007365956662397366
XFFV.X0220257.S,XFFV.X0220257,199.9820914305787,0.017931079106724486,0.01793107910201571,0.0019800439974266395,0.0019800439974266395,100.0,1.5000000000019338e-08,False,199.98209142856194,-0.0006938556675190055,0.0005702905270504183,-0.017888252397901816,0.0011209355613508998,0.0005268088342750708,-0.017888252386910608,0.0011209358490305021,0.0005268084350973368,-0.0017804355820771889,-0.0006878199201310053,0.0005268084350973368,-0.0017804355820771889,-0.0006878199201310053,0.0005268084350973368
QNL.X0220260.E,QNL.X0220260,0.017117242698840185,0.017117242698840185,0.017117242698840185,0.00088953680092303,0.00088953680092303,0.0,-1.0000000000157452e-09,False,-0.01711542664430593,0.0002493032705048993,4.034066927538992e-06,-0.016999999957079126,0.00199999976757681,0.0,-0.016999999957079126,0.00199999976757681,0.0,-0.0008705712843948277,0.00018270566215505823,0.0,-0.0008705712843948277,0.00018270566215505823,0.0
QNL.X0220260.S,QNL.X0220260,0.017117242811748336,0.017117242811748336,0.017117242811748336,0.000715565770101597,0.000715565770101597,0.0,-1.0000000000157452e-09,False,-0.01711542675739528,0.0002493032588784145,4.034067493994445e-06,-0.017000000070765964,0.00199999976757681,0.0,-0.017000000070765964,0.00199999976757681,0.0,-0.0006963351779631921,0.00016477770259371027,0.0,-0.0006963351779631921,0.00016477770259371027,0.0
XFFH.X0220262.E,XFFH.X0220262,0.018027756350722873,0.018027756350722873,0.018027756350722873,0.001861314441407241,0.001861314441407241,0.0,0.0,False,-0.01800778553683767,-0.0008468904966252334,4.935166679232264e-05,-0.01799999995455437,0.0010000003385357559,0.0,-0.01799999995455437,0.0010000003385357559,0.0,-0.0016615980484857573,-0.0008387987691094168,0.0,-0.0016615980484857573,-0.0008387987691094168,0.0
XFFH.X0220262.S,XFFH.X0220262,0.018027756350722873,0.018027756350722873,0.018027756350722873,0.0018519161228202593,0.0018519161228202593,0.0,0.0,False,-0.01800778553683767,-0.0008468904966252334,4.935166679232264e-05,-0.01799999995455437,0.0010000003385357559,0.0,-0.01799999995455437,0.0010000003385357559,0.0,-0.0016504819768670131,-0.0008399420039495453,0.0,-0.0016504819768670131,-0.0008399420039495453,0.0
QNL.X0220295.E,QNL.X0220295,0.020099751259368377,0.020099751259368377,0.020099751259368377,0.0017107496603934998,0.0017107496603934998,0.0,-1.0000000000157452e-09,False,-0.020099660053675136,-5.74987467440009e-05,1.89818149811922e-05,-0.019999999949504854,0.0020000006770715117,0.0,-0.019999999949504854,0.0020000006770715117,0.0,-0.001710291940071329,-3.9571204979438335e-05,0.0,-0.001710291940071329,-3.9571204979438335e-05,0.0
QNL.X0220295.S,QNL.X0220295,0.020223748494390032,0.020223748494390032,0.020223748494390032,0.0018021587019573025,0.0018021587019573025,0.0,-1.0000000000157452e-09,False,-0.020202045712982765,0.0009364273683529927,-2.135318940442017e-05,-0.020000000063191692,0.003000000106112566,0.0,-0.020000000063191692,0.003000000106112566,0.0,-0.0015360558336396934,0.0009425011739949696,0.0,-0.0015360558336396934,0.0009425011739949696,0.0
QNL.X0220305.E,QNL.X0220305,0.020248456691423354,0.020248456691423354,0.020248456691423354,0.001717014528714924,0.001717014528714924,0.0,-1.0000000000157452e-09,False,-0.02020121825362864,0.0009770596690049378,0.0009778209738560203,-0.020000000063191692,0.002999999196617864,0.0010000003385357559,-0.020000000063191692,0.002999999196617864,0.0010000003385357559,-0.0010713010851759464,0.000894679942575749,0.0010000003385357559,-0.0010713010851759464,0.000894679942575749,0.0010000003385357559
QNL.X0220305.S,QNL.X0220305,0.019235383888990442,0.019235383888990442,0.019235383888990442,0.0008827747727555962,0.0008827747727555962,0.0,-1.0000000000157452e-09,False,-0.01920730106802424,0.0010386941164150692,-2.633574819909719e-05,-0.01899999995202961,0.002999999196617864,0.0,-0.01899999995202961,0.002999999196617864,0.0,0.00010293524610460736,0.0008767528925091028,0.0,0.00010293524610460736,0.0008767528925091028,0.0
MBNV.X0220309.E,MBNV.X0220309,0.020223748494390032,0.020223748494390032,0.020223748494390032,0.0011896720726542972,0.0011896720726542972,0.0,1.570796342,True,1.814487704808336e-05,0.0009364950284625981,-0.020202045712982755,-0.020000000063191692,0.003000000106112566,0.0,-0.020000000063191692,0.003000000106112566,0.0,-0.0008194439260478248,0.0008624565452919342,0.0,-0.0008194439260478248,0.0008624565452919342,0.0
MBNV.X0220309.S,MBNV.X0220309,0.020223748381960987,0.020223748381960987,0.020223748381960987,0.0010203646809272334,0.0010203646809272334,0.0,1.570796342,True,1.814487757470333e-05,0.0009364950400909553,-0.020202045599893404,-0.019999999949504854,0.003000000106112566,0.0,-0.019999999949504854,0.003000000106112566,0.0,-0.0005821011654916219,0.0008380347935599275,0.0,-0.0005821011654916219,0.0008380347935599275,0.0
MBNV.X0220315.E,MBNV.X0220315,3.194533142491049,0.9795289534405025,0.02087748942400539,0.0014078105744586356,0.0014078105744586356,1.52,1.570796356,True,3.040652142737746,-0.9793064452604953,-0.02086699809145409,-0.12095098685968926,-0.9715572624149306,-0.030402553424329053,-0.020765746853612654,0.002049408976745326,-0.0006732348083460238,-0.0012307285714996397,-0.00011829069990199059,-0.0006732348083460238,-0.0012307285714996397,-0.00011829069990199059,-0.0006732348083460238
MBNV.X0220315.S,MBNV.X0220315,3.194016123862209,0.9794028096013917,0.020976110377937368,0.0010999866259665126,0.0010999866259665126,-1.5200000000000005,1.570796356,True,-3.0401495289534006,-0.9791781587688466,-0.020975568794287313,-0.12104901309775366,-0.971442736885879,-0.029597446424186376,-0.020863965232820192,0.0021620735424221493,0.0001326625351794064,-0.0010915438224401441,-3.0055161914788187e-05,0.0001326625351794064,-0.0010915438224401441,-3.0055161914788187e-05,0.0001326625351794064
MBNV.X0220321.E,MBNV.X0220321,31.937533561627983,9.792745455681656,0.021165748420153334,0.0016570686274128522,0.0016570686274128522,15.200000000000001,1.570796549,True,30.399147803295076,-9.792722609010895,-0.021136142064579335,-1.0231953025937375,-9.736442055863236,-0.2294145273114452,-0.02110088257722964,0.0014341940186568536,0.0008274951142084319,-0.0012117393453081604,-0.0007699454727116972,0.0008274951142084319,-0.0012117393453081604,-0.0007699454727116972,0.0008274951142084319
MBNV.X0220321.S,MBNV.X0220321,31.942831198850218,9.7928354151978,0.022239804873514915,0.004986310284001766,0.004986310284001766,-15.200000000000003,1.570796549,True,-30.404684860675776,-9.79281019144297,-0.02172730087785955,-1.0238046974676789,-9.73655794442594,-0.22558547256297523,-0.02170749132801575,0.0013452890925691463,0.004645851731766015,-0.0015808700482011773,-0.0008832903404254466,0.004645851731766015,-0.0015808700482011773,-0.0008832903404254466,0.004645851731766015
XFFH.X0220324.E,XFFH.X0220324,0.02222611072500736,0.02222611072500736,0.02222611072500736,0.0022008461703449662,0.0022008461703449662,-0.0,0.0,False,-0.022192361843252153,0.0007118844718566802,-0.0009961396875853526,-0.02199999994445534,0.003000000106112566,-0.000999999883788405,-0.02199999994445534,0.003000000106112566,-0.000999999883788405,-0.0018053788153338246,0.0007644157449249178,-0.000999999883788405,-0.0018053788153338246,0.0007644157449249178,-0.000999999883788405
XFFV.X0220323.E,XFFV.X0220323,0.02121320339811598,0.02121320339811598,0.02121320339811598,0.001108898355930725,0.001108898355930725,0.0,0.0,False,-0.021196790038643422,0.000834319999327568,7.786069645802324e-07,-0.020999999946980097,0.003000000106112566,0.0,-0.020999999946980097,0.003000000106112566,0.0,-0.0008035041219045524,0.000764222932048142,0.0,-0.0008035041219045524,0.000764222932048142,0.0
XFFH.X0220324.S,XFFH.X0220324,0.022113344419063794,0.022113344419063794,0.022113344419063794,0.002062463426632562,0.002062463426632562,0.0,0.0,False,-0.02208997631700406,-0.0002826616542167344,-0.0009762428486679611,-0.022000000058142177,0.00199999976757681,-0.000999999883788405,-0.022000000058142177,0.00199999976757681,-0.000999999883788405,-0.0017881319536172668,-0.0002373599272686988,-0.000999999883788405,-0.0017881319536172668,-0.0002373599272686988,-0.000999999883788405
XFFV.X0220323.S,XFFV.X0220323,0.021236760672516848,0.021236760672516848,0.021236760672516848,0.0014830804079890834,0.0014830804079890834,-0.0,0.0,False,-0.02119596278549781,0.0008544070747996379,0.0010005768376705824,-0.021000000060666935,0.003000000106112566,0.0010000003385357559,-0.021000000060666935,0.003000000106112566,0.0010000003385357559,-0.0007862572601879947,0.0007624475983902812,0.0010000003385357559,-0.0007862572601879947,0.0007624475983902812,0.0010000003385357559
MBNV.X0220327.E,MBNV.X0220327,3.1942360589696066,0.9803568713265013,0.026308520935739287,0.005939629203803567,0.0039181132231068325,1.52,1.570799792,True,3.0400730929711512,-0.9800249454192601,-0.025508746940616375,-0.12568761262173683,-0.9721278223470442,-0.016423038979685584,-0.026241577074870293,0.0018725213521975093,-0.00010756502888398245,-0.005926773155806586,-0.0003754794306587428,-0.00010756502888398245,-0.0038729011748728226,-0.000584183908358682,-0.00010477060641278513
MBNV.X0220327.S,MBNV.X0220327,3.196941194210638,0.9807687985097203,0.03908799810940341,0.018537249777572002,0.004359880191778348,-1.5200000000000005,1.570799792,True,-3.042783809722162,-0.9800208939173324,-0.03819337663920018,-0.13831238739384827,-0.9708721778632601,-0.01357696117194624,-0.0388662476780155,0.00312917836708948,0.0027376322577765677,-0.018313947521164664,0.0008569277269998565,0.0027376322577765677,-0.003308706595817057,-0.0006744767233612947,0.0027579153538681567
MBNV.X0220333.E,MBNV.X0220333,0.024083189191192164,0.024083189191192164,0.024083189191192164,0.0033434978253498496,0.0033434978253498496,0.0,1.570799068,True,-2.4509819684821387e-05,-0.00046754807712452186,-0.02407863782864536,-0.024000000053092663,0.00199999976757681,0.0,-0.024000000053092663,0.00199999976757681,0.0,-0.003331375751258747,-0.00028445265343179926,0.0,-0.003331375751258747,-0.00028445265343179926,0.0
MBNV.X0220333.S,MBNV.X0220333,0.02437211518036197,0.02437211518036197,0.02437211518036197,0.0043646151411381815,0.0043646151411381815,0.0,1.570799068,True,-0.003014690487796271,0.0005565809141721708,-0.02417854125694105,-0.023999999939405825,0.003000000106112566,0.003000000106112566,-0.023999999939405825,0.003000000106112566,0.003000000106112566,-0.0030938609825170715,0.0006912950993864797,0.003000000106112566,-0.0030938609825170715,0.0006912950993864797,0.003000000106112566
MBNV.X0220339.E,MBNV.X0220339,0.039115214454530825,0.039115214454530825,0.039115214454530825,0.017990247575789615,0.017990247575789615,0.0,1.570823742,True,-3.533621161105577e-05,-0.0010087053731150618,-0.03910219004923298,-0.0390000000152213,0.003000000106112566,0.0,-0.0390000000152213,0.003000000106112566,0.0,-0.017977457332563063,0.0006782593118259683,0.0,-0.017977457332563063,0.0006782593118259683,0.0
MBNV.X0220339.S,MBNV.X0220339,0.038327535770860684,0.038327535770860684,0.038327535770860684,0.01708686886718397,0.01708686886718397,0.0,1.570823742,True,-0.003031338031381579,9.729290328025111e-05,-0.03820734905874885,-0.03800000001774606,0.00399999953515362,0.003000000106112566,-0.03800000001774606,0.00399999953515362,0.003000000106112566,-0.016739763964324084,0.001655714186199475,0.003000000106112566,-0.016739763964324084,0.001655714186199475,0.003000000106112566
QNL.X0220343.E,QNL.X0220343,0.023086792796503993,0.023086792796503993,0.023086792796503993,0.0016987450745068573,0.0016987450745068573,0.0,0.0,False,-0.023083893389895357,-0.0003653892760994887,1.8928010091353926e-05,-0.02300000005561742,0.00199999976757681,0.0,-0.02300000005561742,0.00199999976757681,0.0,-0.0016616000948488363,-0.0003532986738719046,0.0,-0.0016616000948488363,-0.0003532986738719046,0.0
QNL.X0220343.S,QNL.X0220343,0.024186773197931048,0.024186773197931048,0.024186773197931048,0.0025654617982719804,0.0025654617982719804,0.0,0.0,False,-0.024181023374863646,0.0005269687763092335,2.0252931867439908e-05,-0.024000000053092663,0.002999999196617864,0.0,-0.024000000053092663,0.002999999196617864,0.0,-0.002487220399416401,0.0006287518772296607,0.0,-0.002487220399416401,0.0006287518772296607,0.0
QNL.X0220353.E,QNL.X0220353,0.023194827078361173,0.023194827078361173,0.023194827078361173,0.001176421367597169,0.001176421367597169,0.0,0.0,False,-0.023186279029232797,0.0006293556940714437,1.947778160788052e-05,-0.02300000005561742,0.003000000106112566,0.0,-0.02300000005561742,0.003000000106112566,0.0,-0.0010229576901110704,0.0005809688445879146,0.0,-0.0010229576901110704,0.0005809688445879146,0.0
QNL.X0220353.S,QNL.X0220353,0.023086792796503993,0.023086792796503993,0.023086792796503993,0.0009544824019838296,0.0009544824019838296,0.0,0.0,False,-0.023083893389895357,-0.0003653892760994887,1.8928010091353926e-05,-0.02300000005561742,0.00199999976757681,0.0,-0.02300000005561742,0.00199999976757681,0.0,-0.0008485781108902302,-0.00043698037188732997,0.0,-0.0008485781108902302,-0.00043698037188732997,0.0
QNL.X0220370.E,QNL.X0220370,0.025179356465639888,0.025179356465639888,0.025179356465639888,0.00203616110419911,0.00203616110419911,0.0,0.0,False,-0.02517576770052431,0.00042458277490193944,2.102808253888896e-05,-0.024999999936881068,0.002999999196617864,0.0,-0.024999999936881068,0.002999999196617864,0.0,-0.0019803048871835927,0.00047365028876811266,0.0,-0.0019803048871835927,0.00047365028876811266,0.0
QNL.X0220370.S,QNL.X0220370,0.02507987232651635,0.02507987232651635,0.02507987232651635,0.001886166896247212,0.001886166896247212,0.0,0.0,False,-0.02507338215430603,-0.0005701612905540193,2.0478311522376478e-05,-0.024999999936881068,0.00199999976757681,0.0,-0.024999999936881068,0.00199999976757681,0.0,-0.0018059253079627524,-0.0005442971087177284,0.0,-0.0018059253079627524,-0.0005442971087177284,0.0
MDSV.X0220372.E,MDSV.X0220372,568.3905339897794,568.3905339897794,568.3905339897794,568.3739913250241,568.3739913250241,-0.0,1.570796327,False,-401.90072078326386,0.0007283843978383997,-401.9248807458293,-400.12400000000525,41.37300000002142,401.56800000022486,-400.12400000000525,41.37300000002142,401.56800000022486,-400.10076373971515,41.370451356669946,401.56800000022486,-400.10076373971515,41.370451356669946,401.56800000022486
MDSV.X0220372.S,MDSV.X0220372,568.3898274901478,568.3898274901478,568.3898274901478,568.3732616827347,568.3732616827347,-0.0,1.570796327,False,-401.89972078383164,0.0007288519154810547,-401.92488157319514,-400.12400000000525,41.37300000002142,401.56700000034107,-400.12400000000525,41.37300000002142,401.56700000034107,-400.100731238922,41.37044801154843,401.56700000034107,-400.100731238922,41.37044801154843,401.56700000034107
XSCI.X0220374.E,XSCI.X0220374,2.974664519002324,1.0253961994305747,0.025367296268278928,0.0020341798420535004,0.0020341798420535004,2.0,-3.150000000002977e-07,False,2.974648954350584,0.009611996766068203,-0.00045662947781093037,-1.0189777650159533,0.11454241797189182,-0.0013094635971556147,-0.025265640601901396,0.0022179228835739195,-0.00047743378672748804,-0.0019480738728816505,-0.0003390468918951228,-0.00047743378672748804,-0.0019480738728816505,-0.0003390468918951228,-0.00047743378672748804
MBNH.X0220377.E,MBNH.X0220377,0.07642643524880124,0.07642643524880124,0.07642643524880124,0.05289578366307532,0.05289578366307532,0.0,0.00014403700000000007,False,-0.07641897418572202,-9.880831164091085e-05,0.0010633090607707514,-0.07600000003549212,0.007999999979801942,0.000999999883788405,-0.07600000003549212,0.007999999979801942,0.000999999883788405,-0.05260631610326527,0.005435019374999683,0.000999999883788405,-0.05260631610326527,0.005435019374999683,0.000999999883788405
MBNH.X0220377.S,MBNH.X0220377,0.07758221453041753,0.07758221453041753,0.07758221453041753,0.05383627893574975,0.05383627893574975,0.0,0.00014403700000000007,False,-0.0775176498389556,0.0007886682518378578,0.0030646333022634896,-0.07700000003296736,0.009000000318337698,0.003000000106112566,-0.07700000003296736,0.009000000318337698,0.003000000106112566,-0.05336909464404016,0.006409732122847345,0.003000000106112566,-0.05336909464404016,0.006409732122847345,0.003000000106112566
