field_component,derivative_x,region_name,s_start,s_end,idx_start,idx_end,param_index,param_name,param_symbol,param_value,to_fit
Bx,0,Poly_120,0.484,0.496,1584,1596,0,ks_1_0,ks_1_0,104092.23580404703,True
Bx,0,Poly_120,0.484,0.496,1584,1596,1,ks_1_1,ks_1_1,-920059.7684224066,True
Bx,0,Poly_120,0.484,0.496,1584,1596,2,ks_1_2,ks_1_2,3030888.806118816,True
Bx,0,Poly_120,0.484,0.496,1584,1596,3,ks_1_3,ks_1_3,-4413908.715943787,True
Bx,0,Poly_120,0.484,0.496,1584,1596,4,ks_1_4,ks_1_4,2399264.678711318,True
Bx,0,Poly_121,0.496,0.508,1596,1608,0,ks_1_0,ks_1_0,363502.9569242882,True
Bx,0,Poly_121,0.496,0.508,1596,1608,1,ks_1_1,ks_1_1,-2866698.1131871743,True
Bx,0,Poly_121,0.496,0.508,1596,1608,2,ks_1_2,ks_1_2,8477125.383818084,True
Bx,0,Poly_121,0.496,0.508,1596,1608,3,ks_1_3,ks_1_3,-11140193.166148026,True
Bx,0,Poly_121,0.496,0.508,1596,1608,4,ks_1_4,ks_1_4,5489421.608232567,True
Bx,0,Poly_122,0.508,0.52,1608,1620,0,ks_1_0,ks_1_0,855825.444216062,True
Bx,0,Poly_122,0.508,0.52,1608,1620,1,ks_1_1,ks_1_1,-6719410.572278774,True
Bx,0,Poly_122,0.508,0.52,1608,1620,2,ks_1_2,ks_1_2,19782085.675637953,True
Bx,0,Poly_122,0.508,0.52,1608,1620,3,ks_1_3,ks_1_3,-25881719.67608218,True
Bx,0,Poly_122,0.508,0.52,1608,1620,4,ks_1_4,ks_1_4,12697173.814449841,True
Bx,0,Poly_123,0.52,0.538,1620,1638,0,ks_1_0,ks_1_0,63674.40892741728,True
Bx,0,Poly_123,0.52,0.538,1620,1638,1,ks_1_1,ks_1_1,-415973.7735303705,True
Bx,0,Poly_123,0.52,0.538,1620,1638,2,ks_1_2,ks_1_2,993285.071315021,True
Bx,0,Poly_123,0.52,0.538,1620,1638,3,ks_1_3,ks_1_3,-1016661.4864705538,True
Bx,0,Poly_123,0.52,0.538,1620,1638,4,ks_1_4,ks_1_4,369249.0632523515,True
Bx,0,Poly_124,0.538,0.55,1638,1650,0,ks_1_0,ks_1_0,182569.2710381048,True
Bx,0,Poly_124,0.538,0.55,1638,1650,1,ks_1_1,ks_1_1,-1429436.9764658972,True
Bx,0,Poly_124,0.538,0.55,1638,1650,2,ks_1_2,ks_1_2,4180452.3201091797,True
Bx,0,Poly_124,0.538,0.55,1638,1650,3,ks_1_3,ks_1_3,-5414676.3731632205,True
Bx,0,Poly_124,0.538,0.55,1638,1650,4,ks_1_4,ks_1_4,2621690.06201684,True
Bx,0,Poly_125,0.55,0.562,1650,1662,0,ks_1_0,ks_1_0,509994.5190973096,True
Bx,0,Poly_125,0.55,0.562,1650,1662,1,ks_1_1,ks_1_1,-3632898.60597687,True
Bx,0,Poly_125,0.55,0.562,1650,1662,2,ks_1_2,ks_1_2,9703693.751476122,True
Bx,0,Poly_125,0.55,0.562,1650,1662,3,ks_1_3,ks_1_3,-11518660.562619058,True
Bx,0,Poly_125,0.55,0.562,1650,1662,4,ks_1_4,ks_1_4,5126966.8568155,True
Bx,0,Poly_126,0.562,0.5740000000000001,1662,1674,0,ks_1_0,ks_1_0,1299366.7819160381,True
Bx,0,Poly_126,0.562,0.5740000000000001,1662,1674,1,ks_1_1,ks_1_1,-9223081.776066525,True
Bx,0,Poly_126,0.562,0.5740000000000001,1662,1674,2,ks_1_2,ks_1_2,24548350.563029394,True
Bx,0,Poly_126,0.562,0.5740000000000001,1662,1674,3,ks_1_3,ks_1_3,-29037285.790056996,True
Bx,0,Poly_126,0.562,0.5740000000000001,1662,1674,4,ks_1_4,ks_1_4,12879238.27313345,True
Bx,0,Poly_127,0.5740000000000001,0.592,1674,1692,0,ks_1_0,ks_1_0,83712.19668503362,True
Bx,0,Poly_127,0.5740000000000001,0.592,1674,1692,1,ks_1_1,ks_1_1,-494994.189445435,True
Bx,0,Poly_127,0.5740000000000001,0.592,1674,1692,2,ks_1_2,ks_1_2,1068912.778645366,True
Bx,0,Poly_127,0.5740000000000001,0.592,1674,1692,3,ks_1_3,ks_1_3,-987921.5241697616,True
Bx,0,Poly_127,0.5740000000000001,0.592,1674,1692,4,ks_1_4,ks_1_4,323045.10586636374,True
Bx,0,Poly_128,0.592,0.604,1692,1704,0,ks_1_0,ks_1_0,231870.9106551995,True
Bx,0,Poly_128,0.592,0.604,1692,1704,1,ks_1_1,ks_1_1,-1655815.3977659799,True
Bx,0,Poly_128,0.592,0.604,1692,1704,2,ks_1_2,ks_1_2,4415406.191355228,True
Bx,0,Poly_128,0.592,0.604,1692,1704,3,ks_1_3,ks_1_3,-5213339.733678164,True
Bx,0,Poly_128,0.592,0.604,1692,1704,4,ks_1_4,ks_1_4,2300568.15412795,True
Bx,0,Poly_129,0.604,0.616,1704,1716,0,ks_1_0,ks_1_0,772679.0262953991,True
Bx,0,Poly_129,0.604,0.616,1704,1716,1,ks_1_1,ks_1_1,-5023010.844606854,True
Bx,0,Poly_129,0.604,0.616,1704,1716,2,ks_1_2,ks_1_2,12244276.027364079,True
Bx,0,Poly_129,0.604,0.616,1704,1716,3,ks_1_3,ks_1_3,-13264519.289892916,True
Bx,0,Poly_129,0.604,0.616,1704,1716,4,ks_1_4,ks_1_4,5388305.933300599,True
Bx,0,Poly_13,-0.962,-0.9500000000000001,138,150,0,ks_1_0,ks_1_0,4449932.276668669,True
